,Hostname,Port,Name,Status,Vlan,Duplex,Speed,Type,CDP_local_int,CDP_remote_device,CDP_remote_int,CDP_remote_platform,CDP_remote_capabilities,CDP_remote_ip,LLDP_local_port_id,LLDP_remote_chassis_id,LLDP_remote_port_id,LLDP_remote_port_description,LLDP_remote_system_name,LLDP_remote_system_description,LLDP_remote_system_capabilities,LLDP_remote_system_address,LLDP_remote_vlan_id
502,DC-ACS5-2,Ethernet122/1/47,Metadata network for  WWTO,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
503,DC-ACS5-2,Ethernet122/1/48,Metadata network for  WWTO,connected,899,full,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
504,DC-ACS5-2,Ethernet180/1/1,INC05513328,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
505,DC-ACS5-2,Ethernet180/1/2,INC05513328,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
506,DC-ACS5-2,Ethernet180/1/3,msALSp45,connected,898,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
507,DC-ACS5-2,Ethernet180/1/4,INC06499754,notconnect,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
508,DC-ACS5-2,Ethernet180/1/5,PPC-Corp-Isilon-01 Acc cxgb1 TSK NOV23 2013,notconnect,852,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
509,DC-ACS5-2,Ethernet180/1/6,SCreenlife 10.0.81.0 subnet,notconnect,913,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
510,DC-ACS5-2,Ethernet180/1/7,MSALSP43,connected,898,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
511,DC-ACS5-2,Ethernet180/1/8,MSALSP44,connected,898,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
512,DC-ACS5-2,Ethernet180/1/9,nxTSMp03,connected,821,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
513,DC-ACS5-2,Ethernet180/1/10,nxTSMp03,sfpAbsent,821,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
514,DC-ACS5-2,Ethernet180/1/11,PPC-Corp-Isilon-01 Acc cxgb0 TSK NOV23 2013,sfpAbsent,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
515,DC-ACS5-2,Ethernet180/1/12,NAS-Isilon SN SX200-201351-0107,connected,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
516,DC-ACS5-2,Ethernet180/1/13,NAS-Isilon SN SX200-201351-0108,connected,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
517,DC-ACS5-2,Ethernet180/1/14,NAS-Isilon SN SX200-201351-0109,connected,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
518,DC-ACS5-2,Ethernet180/1/15,msCODp04,notconnect,682,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
519,DC-ACS5-2,Ethernet180/1/16,msCODp05-NIC.10G,sfpAbsent,682,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
520,DC-ACS5-2,Ethernet180/1/17,--,connected,80,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
521,DC-ACS5-2,Ethernet180/1/18,--,connected,80,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
522,DC-ACS5-2,Ethernet180/1/19,--,connected,80,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
523,DC-ACS5-2,Ethernet180/1/20,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
524,DC-ACS5-2,Ethernet180/1/21,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
525,DC-ACS5-2,Ethernet180/1/22,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
526,DC-ACS5-2,Ethernet180/1/23,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
527,DC-ACS5-2,Ethernet180/1/24,--,connected,881,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
528,DC-ACS5-2,Ethernet180/1/25,--,connected,881,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
529,DC-ACS5-2,Ethernet180/1/26,Purem50-east02 forklift,sfpAbsent,850,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
530,DC-ACS5-2,Ethernet180/1/27,10GFEX1-1,notconnect,821,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
531,DC-ACS5-2,Ethernet180/1/28,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
532,DC-ACS5-2,Ethernet180/1/29,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
533,DC-ACS5-2,Ethernet180/1/30,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
534,DC-ACS5-2,Ethernet180/1/31,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
535,DC-ACS5-2,Ethernet180/1/32,VNX5300 TSK MAR15 2014,notconnect,trunk,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
536,DC-ACS5-2,Ethernet181/1/1,Temp uplink to LA5-ASR9K-1_te0/0/0/0,notconnect,51,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
537,DC-ACS5-2,Ethernet181/1/2,Temp uplink to LA5-ASR9K-1_te0/0/0/1,notconnect,51,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
538,DC-ACS5-2,Ethernet181/1/3,Temp uplink to LA5-ASR9K-1_te0/0/0/24,notconnect,50,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
539,DC-ACS5-2,Ethernet181/1/4,Temp uplink to LA5-ASR9K-1_te0/0/0/25,notconnect,50,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
540,DC-ACS5-2,Ethernet181/1/5,Temp uplink to LA6-ASR9K-1_te0/0/0/0,notconnect,50,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
541,DC-ACS5-2,Ethernet181/1/6,Temp uplink to LA6-ASR9K-1_te0/0/0/1,notconnect,50,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
542,DC-ACS5-2,Ethernet181/1/7,Temp uplink to LA6-ASR9K-1_te0/0/0/24,notconnect,51,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
543,DC-ACS5-2,Ethernet181/1/8,Temp uplink to LA6-ASR9K-1_te0/0/0/25,notconnect,51,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
544,DC-ACS5-2,Ethernet181/1/9,INC05679858,sfpAbsent,881,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
545,DC-ACS5-2,Ethernet181/1/10,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
546,DC-ACS5-2,Ethernet181/1/11,--,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
547,DC-ACS5-2,Ethernet181/1/12,NAS-Isilon SN SX200-201351-0107 2ndary NIC,inactive,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
548,DC-ACS5-2,Ethernet181/1/13,NAS-Isilon SN SX200-201351-0108 2ndary NIC,inactive,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
549,DC-ACS5-2,Ethernet181/1/14,NAS-Isilon SN SX200-201351-0109 2ndary NIC,inactive,851,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
550,DC-ACS5-2,Ethernet181/1/15,Temp MGMT uplink to LA5-FPR-01_Eth1/8,notconnect,200,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
551,DC-ACS5-2,Ethernet181/1/16,nxTSMp03,connected,821,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
552,DC-ACS5-2,Ethernet181/1/17,--,connected,80,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
553,DC-ACS5-2,Ethernet181/1/18,--,connected,80,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
554,DC-ACS5-2,Ethernet181/1/19,--,connected,80,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
555,DC-ACS5-2,Ethernet181/1/20,MSBRSTSMPRXPD05,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
556,DC-ACS5-2,Ethernet181/1/21,MSBRSTSMPRXPD05,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
557,DC-ACS5-2,Ethernet181/1/22,MSBRSTSMPRXPD06,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
558,DC-ACS5-2,Ethernet181/1/23,MSBRSTSMPRXPD06,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
559,DC-ACS5-2,Ethernet181/1/24,MSBRSTSMPRXPD07,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
560,DC-ACS5-2,Ethernet181/1/25,MSBRSTSMPRXPD07,connected,860,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
561,DC-ACS5-2,Ethernet181/1/26,Temp MGMT uplink to LA6-FPR-01_Eth1/8,sfpAbsent,200,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
562,DC-ACS5-2,Ethernet181/1/27,Temp uplink to LA4-NCS-1_te0/0/0/3,connected,725,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
563,DC-ACS5-2,Ethernet181/1/28,Temp uplink to LA4-NCS-1_te0/0/0/4,sfpAbsent,51,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
564,DC-ACS5-2,Ethernet181/1/29,Temp uplink to LA4-NCS-2_te0/0/0/3,sfpAbsent,50,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
565,DC-ACS5-2,Ethernet181/1/30,Temp uplink to LA4-NCS-2_te0/0/0/4,sfpAbsent,51,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
566,DC-ACS5-2,Ethernet181/1/31,INC05679858,sfpAbsent,881,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
567,DC-ACS5-2,Ethernet181/1/32,VNX5300  - BACKUP TSK MAR15 2014,notconnect,trunk,full,10G,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
568,DC-ACS5-2,loopback0,--,connected,routed,auto,auto,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
